address,LATITUDE,LONGITUDE
524 BEDOK NTH ST 3,1.334840353,103.9306378
663C JURONG WEST ST 65,1.338045317,103.7024297
133 LOR AH SOO,1.35076271,103.8875481
141 YISHUN RING RD,1.430897002,103.8300008
463 PASIR RIS ST 41,1.372587431,103.9581205
930 HOUGANG ST 91,1.375483476,103.8812782
123 YISHUN ST 11,1.434572639,103.8317969
552 ANG MO KIO AVE 10,1.37226364,103.8568287
204 BT BATOK ST 21,1.347558656,103.7498872
674 CHOA CHU KANG CRES,1.401553764,103.7469941
142 RIVERVALE CRES,1.390454154,103.9051029
819 WOODLANDS ST 82,1.441126765,103.7906536
854 WOODLANDS ST 83,1.439792923,103.7930674
524 ANG MO KIO AVE 5,1.373378294,103.8530425
14 ST. GEORGE'S RD,1.323697957,103.8620917
101C PUNGGOL FIELD,1.398090458,103.9065693
28 KELANTAN RD,1.30581076,103.8574796
852 YISHUN ST 81,1.416059602,103.8367958
614 SENJA RD,1.384548503,103.7608659
671A EDGEFIELD PLAINS,1.406059242,103.9120207
755 CHOA CHU KANG NTH 5,1.392366688,103.7459848
56 JLN MA'MOR,1.328184241,103.8566892
64 TEBAN GDNS RD,1.32137891,103.7397794
430A FERNVALE LINK,1.393870162,103.8785172
231 TAMPINES ST 21,1.355941247,103.9491704
809B CHOA CHU KANG AVE 1,1.374761886,103.7449651
557 CHOA CHU KANG NTH 6,1.39556991,103.7443328
502 JELAPANG RD,1.383717213,103.7667508
603 SENJA RD,1.381536458,103.7621388
665 CHOA CHU KANG CRES,1.401997458,103.7500784
434 JURONG WEST ST 42,1.352404533,103.7227097
9 PINE CL,1.309469497,103.8824375
104 WHAMPOA DR,1.320799591,103.8533278
353 BT BATOK ST 34,1.361749564,103.7497987
41 TEBAN GDNS RD,1.321587379,103.7409869
89 TANGLIN HALT RD,1.301200354,103.7989219
530 BT BATOK ST 51,1.356181992,103.7510934
256D SUMANG WALK,1.404948702,103.8960077
431 JURONG WEST AVE 1,1.352303065,103.7246322
216D COMPASSVALE DR,1.39019937,103.8945759
533 BEDOK NTH ST 3,1.333580162,103.9242187
671A CHOA CHU KANG CRES,1.402098627,103.7478974
233 BAIN ST,1.296794864,103.8539072
801 TAMPINES AVE 4,1.34719233,103.938014
291B COMPASSVALE ST,1.395824871,103.8984976
288C COMPASSVALE CRES,1.398388832,103.8980713
409 BT BATOK WEST AVE 4,1.364488996,103.7458164
147 SERANGOON NTH AVE 1,1.36847951,103.8726629
980B BUANGKOK CRES,1.379725297,103.8811333
283 BT BATOK EAST AVE 3,1.346943658,103.7575394
631 YISHUN ST 61,1.418353137,103.8384128
237 TAMPINES ST 21,1.355490511,103.9472122
811A CHOA CHU KANG AVE 7,1.373730848,103.7459298
676A JURONG WEST ST 64,1.345957186,103.7045391
433 CHOA CHU KANG AVE 4,1.384930783,103.7417718
303 BT BATOK ST 31,1.356751517,103.748194
237 HOUGANG ST 21,1.356621419,103.8888577
613 ELIAS RD,1.374995864,103.9415106
648C JURONG WEST ST 61,1.338967611,103.6979498
120A KIM TIAN PL,1.283246503,103.8278547
401 BEDOK NTH AVE 3,1.330981735,103.9336046
126 ALJUNIED RD,1.323626344,103.8821205
850 WOODLANDS ST 82,1.440949816,103.7920838
347 TAMPINES ST 33,1.351880427,103.9631137
247 ANG MO KIO AVE 3,1.368223092,103.8346273
530C PASIR RIS DR 1,1.371626182,103.9501139
428B YISHUN AVE 11,1.422078154,103.8472334
812C CHOA CHU KANG AVE 7,1.372760983,103.7459178
248 KIM KEAT LINK,1.331367167,103.8558794
152 JLN TECK WHYE,1.378817905,103.7580238
54 CASSIA CRES,1.310048006,103.8846782
119B KIM TIAN RD,1.281155585,103.8272666
94D BEDOK NTH AVE 4,1.333621728,103.9412973
558 PASIR RIS ST 51,1.366802583,103.951713
732 YISHUN AVE 5,1.429034454,103.8303364
739 JURONG WEST ST 73,1.345942986,103.7001201
290E BT BATOK ST 24,1.343891048,103.7576892
954 HOUGANG AVE 9,1.376762777,103.8781083
315 HOUGANG AVE 5,1.364871182,103.894979
77 COMMONWEALTH DR,1.301793477,103.7963694
134 PETIR RD,1.374387879,103.7694
504 BEDOK NTH ST 3,1.331880003,103.9323894
306 JURONG EAST ST 32,1.346070466,103.7352527
364 CLEMENTI AVE 2,1.312406419,103.7687523
426 WOODLANDS ST 41,1.427113417,103.7732832
906 TAMPINES AVE 4,1.350293451,103.9400051
440 PASIR RIS DR 4,1.369008093,103.9586966
2 ST. GEORGE'S RD,1.322416771,103.8632677
223 CHOA CHU KANG CTRL,1.381484134,103.7445335
475 PASIR RIS DR 6,1.37519774,103.9571554
837 WOODLANDS ST 82,1.441169177,103.7915734
540 WOODLANDS DR 16,1.428236646,103.7926869
101 JLN RAJAH,1.328714784,103.8505453
297C CHOA CHU KANG AVE 2,1.377807754,103.7430672
483 SEGAR RD,1.388797251,103.772126
517E JURONG WEST ST 52,1.344567771,103.7190189
51 LOR 6 TOA PAYOH,1.337783376,103.8525075
309 CANBERRA RD,1.446757346,103.8215624
102 TOWNER RD,1.320586095,103.862002
304A ANCHORVALE LINK,1.387891855,103.8889223
648 HOUGANG AVE 8,1.372126215,103.8797935
333 BT BATOK ST 32,1.364182056,103.7477973
602 SENJA RD,1.381418223,103.7627394
315A ANG MO KIO ST 31,1.364218315,103.8468615
687C CHOA CHU KANG DR,1.403685594,103.751205
269 PASIR RIS ST 21,1.36530054,103.9637505
104 ALJUNIED CRES,1.320068866,103.8828181
851 HOUGANG CTRL,1.370168991,103.8936261
413 EUNOS RD 5,1.318517578,103.8987875
473B UPP SERANGOON CRES,1.375938451,103.9010845
304 SHUNFU RD,1.350121705,103.8379424
228 BT BATOK CTRL,1.348659458,103.7537946
728 ANG MO KIO AVE 6,1.372628416,103.8456829
321 JURONG EAST ST 31,1.348358186,103.7300922
526 JURONG WEST ST 52,1.347671896,103.7170484
751 JURONG WEST ST 73,1.347609581,103.6992277
43A SIMS DR,1.316818844,103.8766396
415 BEDOK NTH AVE 2,1.329649995,103.9302606
454 PASIR RIS DR 6,1.372009725,103.9580893
63 JLN MA'MOR,1.328562261,103.8574822
468 SEGAR RD,1.387482618,103.7734672
183A RIVERVALE CRES,1.391641062,103.907924
679B PUNGGOL DR,1.40631693,103.908463
688 HOUGANG ST 61,1.376161791,103.8855498
52 STRATHMORE AVE,1.293313145,103.8082534
44 MARINE CRES,1.304733486,103.913088
358 HOUGANG AVE 5,1.36884149,103.8955932
169 BISHAN ST 13,1.346852675,103.8540991
83 LOR 2 TOA PAYOH,1.335787912,103.847992
469 CHOA CHU KANG AVE 3,1.377794772,103.737379
247 SIMEI ST 5,1.344275961,103.9531702
18 TAMAN HO SWEE,1.288098683,103.831032
205 JURONG EAST ST 21,1.337564401,103.7428811
729 TAMPINES ST 71,1.35644099,103.934139
54 JLN MA'MOR,1.328254997,103.8562858
714 BEDOK RESERVOIR RD,1.337030603,103.9232846
13 TOH YI DR,1.33874588,103.7724386
140 BT BATOK ST 11,1.350765866,103.7438555
660C JURONG WEST ST 64,1.336660552,103.7037303
348 WOODLANDS AVE 3,1.43293946,103.7818814
613 WOODLANDS AVE 4,1.43442851,103.7968263
408 WOODLANDS ST 41,1.428852532,103.7723692
748A BEDOK RESERVOIR CRES,1.336419028,103.9209933
28 MARINE CRES,1.303437455,103.9133488
512 SERANGOON NTH AVE 4,1.371512358,103.8752466
16 UPP BOON KENG RD,1.315431758,103.8716516
171 STIRLING RD,1.290732462,103.8038469
756 WOODLANDS AVE 4,1.445792526,103.7933814
135 TECK WHYE LANE,1.380452724,103.7515563
122 YUAN CHING RD,1.335985469,103.723866
632A PUNGGOL DR,1.400695478,103.91334
308 HOUGANG AVE 5,1.366809108,103.895756
173C PUNGGOL FIELD,1.396185406,103.9105619
310 CLEMENTI AVE 4,1.32027016,103.7659449
637D PUNGGOL DR,1.39905762,103.9154647
277 YISHUN ST 22,1.437918437,103.8369946
209B PUNGGOL PL,1.399730514,103.9009354
781 YISHUN RING RD,1.422185972,103.8323596
817C KEAT HONG LINK,1.377566524,103.7489895
135 RIVERVALE ST,1.388141051,103.905022
5 UPP ALJUNIED LANE,1.33372866,103.8798985
636 JURONG WEST ST 65,1.342251668,103.6978706
339B SEMBAWANG CL,1.448015957,103.8175607
138 MARSILING RD,1.438099953,103.7772638
707 HOUGANG AVE 2,1.36627946,103.8888089
702 WEST COAST RD,1.307266926,103.7611077
544 PASIR RIS ST 51,1.368981057,103.9521937
369 WOODLANDS AVE 1,1.433436207,103.7874227
28 MARSILING DR,1.442790976,103.7737066
300 CANBERRA RD,1.44585217,103.8228962
218 MARSILING CRES,1.446521069,103.7733905
343 YISHUN AVE 11,1.4291654,103.8438889
745 JURONG WEST ST 73,1.347012926,103.6979495
273A BISHAN ST 24,1.356366211,103.843934
105 POTONG PASIR AVE 1,1.334423732,103.8686968
381 CLEMENTI AVE 5,1.318555348,103.7680283
326D ANCHORVALE RD,1.396130529,103.8880971
801 WOODLANDS ST 81,1.441682283,103.7859847
523 ANG MO KIO AVE 5,1.372941936,103.8528664
116 BT MERAH VIEW,1.285134271,103.8215322
359 TAMPINES ST 34,1.355881693,103.9616385
326 YISHUN RING RD,1.429551047,103.8424397
660 CHOA CHU KANG CRES,1.401022358,103.7498624
445 ANG MO KIO AVE 10,1.366980045,103.8557181
157 BT BATOK ST 11,1.348368995,103.7434221
123 MCNAIR RD,1.318442335,103.8563499
115 BEDOK NTH RD,1.33143368,103.9368654
125 LOR 1 TOA PAYOH,1.338331334,103.8457371
268B PUNGGOL FIELD,1.403782416,103.8973001
548B SEGAR RD,1.389420736,103.7685737
104 JURONG EAST ST 13,1.336584653,103.7376233
506A SERANGOON NTH AVE 4,1.37302429,103.8758292
49 TELOK BLANGAH DR,1.272201815,103.8110608
729 CLEMENTI WEST ST 2,1.304927243,103.7635194
952 HOUGANG AVE 9,1.37529715,103.8777321
16 CANTONMENT CL,1.273919926,103.8402609
614 ELIAS RD,1.375690256,103.9415941
471 ANG MO KIO AVE 10,1.363466006,103.8567029
42 JLN BAHAGIA,1.327149833,103.8569624
273 CHOA CHU KANG AVE 2,1.379248709,103.7430768
233 YISHUN ST 21,1.434948834,103.8381596
604 CLEMENTI WEST ST 1,1.305427774,103.7674933
697A JURONG WEST CTRL 3,1.341034437,103.708341
353A ADMIRALTY DR,1.45053763,103.8191355
122 BEDOK NTH ST 2,1.328617198,103.9377871
894 TAMPINES ST 81,1.348604201,103.9319221
505 WOODLANDS DR 14,1.432194526,103.7911555
601C PUNGGOL CTRL,1.40267897,103.9081061
701 WEST COAST RD,1.307611942,103.7613764
112 BISHAN ST 12,1.346810298,103.8490411
6 HOUGANG AVE 3,1.362714463,103.8939805
109 WHAMPOA RD,1.327148176,103.8557009
540 PASIR RIS ST 51,1.369408655,103.9507092
31 TEBAN GDNS RD,1.320308144,103.7389677
402 CHOA CHU KANG AVE 3,1.379202527,103.7394381
119 HO CHING RD,1.335299059,103.724713
21 TELOK BLANGAH CRES,1.276607945,103.8208981
55 GEYLANG BAHRU,1.324084641,103.8685905
288 CHOA CHU KANG AVE 3,1.378938615,103.7410231
701 BEDOK RESERVOIR RD,1.337641561,103.9189062
148 SIMEI ST 1,1.346266941,103.9559648
176 BOON LAY DR,1.347251003,103.7100145
642A PUNGGOL DR,1.398162762,103.9167142
113 TECK WHYE LANE,1.377939318,103.7509154
225 BISHAN ST 23,1.358568948,103.8475942
60 DAKOTA CRES,1.307285341,103.8885056
128 BT BATOK WEST AVE 6,1.351682724,103.7456046
96 BEDOK NTH AVE 4,1.333264781,103.9403349
154 PASIR RIS ST 13,1.363245451,103.963274
436 ANG MO KIO AVE 10,1.367341586,103.8540411
136 BISHAN ST 12,1.344134139,103.8517405
408 YISHUN AVE 6,1.426266324,103.8487032
521 JURONG WEST ST 52,1.346592544,103.7172476
703 BEDOK RESERVOIR RD,1.337165074,103.9198931
105 BT PURMEI RD,1.272483013,103.824703
809 TAMPINES AVE 4,1.346120921,103.9364733
439 TAMPINES ST 43,1.36033535,103.9510743
685 HOUGANG ST 61,1.37499003,103.8859822
18 JLN TENTERAM,1.327827687,103.8600807
524B TAMPINES CTRL 7,1.358958135,103.9389111
501 HOUGANG AVE 8,1.372052696,103.8865314
344 WOODLANDS ST 32,1.432072667,103.7804551
752 CHOA CHU KANG NTH 5,1.39227305,103.7474251
706 YISHUN AVE 5,1.428866921,103.828909
670C EDGEFIELD PLAINS,1.405342858,103.9139333
988B BUANGKOK GREEN,1.379894363,103.8774062
906 JURONG WEST ST 91,1.341220505,103.6852284
181 STIRLING RD,1.294382132,103.8055602
717 BEDOK RESERVOIR RD,1.337552089,103.9254493
311B CLEMENTI AVE 4,1.319446691,103.7656494
670B EDGEFIELD PLAINS,1.40532418,103.9132807
666A PUNGGOL DR,1.401536312,103.915078
421 ANG MO KIO AVE 10,1.365384226,103.852967
381 TAMPINES ST 32,1.354018647,103.9589663
156 PASIR RIS ST 13,1.364083645,103.9628953
408 JURONG WEST ST 42,1.354786334,103.7225639
180D RIVERVALE CRES,1.389358495,103.9103981
985B BUANGKOK CRES,1.381183574,103.87984
810 YISHUN RING RD,1.416100664,103.8319012
903 JURONG WEST ST 91,1.33971748,103.6860611
163 BEDOK STH RD,1.319727937,103.9466269
478 PASIR RIS DR 4,1.374493768,103.9589583
671B YISHUN AVE 4,1.418783418,103.8427608
500 PASIR RIS ST 52,1.376024521,103.9459457
210 JURONG EAST ST 21,1.338894938,103.7385551
116 EDGEFIELD PLAINS,1.39541568,103.9069122
871B TAMPINES ST 86,1.356511473,103.9319568
525 HOUGANG AVE 6,1.374823279,103.8913669
210 BISHAN ST 23,1.355819739,103.8488146
3C UPP BOON KENG RD,1.313793188,103.8730939
486C TAMPINES AVE 9,1.358864255,103.9572996
132 YISHUN ST 11,1.432778464,103.831224
572B WOODLANDS AVE 1,1.431606894,103.7896089
648 PUNGGOL CTRL,1.397692398,103.915172
414 PANDAN GDNS,1.320083142,103.7472473
279 TAMPINES ST 22,1.346292294,103.9516861
112 TAMPINES ST 11,1.346298136,103.9475098
126 RIVERVALE ST,1.389060217,103.9024005
329 UBI AVE 1,1.327026989,103.9048164
497F TAMPINES ST 45,1.359763243,103.9590111
441A FERNVALE RD,1.391097836,103.8751662
84 COMMONWEALTH CL,1.303636046,103.7994617
17 SENG POH RD,1.285296918,103.8332353
5 REDHILL CL,1.284601678,103.8176168
667D JURONG WEST ST 65,1.341877297,103.7022037
205 CLEMENTI AVE 6,1.321059963,103.7624347
11 EUNOS CRES,1.321800289,103.9044243
216 BISHAN ST 23,1.356370631,103.849221
633A YISHUN ST 61,1.419130541,103.8398203
252 ANG MO KIO AVE 4,1.36897246,103.8344448
532 BT BATOK ST 51,1.356255155,103.7497118
684C JURONG WEST ST 64,1.343586592,103.704503
311A CLEMENTI AVE 4,1.319116568,103.7654922
174 BT BATOK WEST AVE 8,1.345654806,103.7410477
676B JURONG WEST ST 64,1.346002188,103.7041892
180B RIVERVALE CRES,1.389947187,103.9094499
310A ANCHORVALE RD,1.390905315,103.885025
232 PASIR RIS DR 4,1.374721,103.9616719
189A RIVERVALE DR,1.395561208,103.9040217
408 SEMBAWANG DR,1.453458959,103.8177212
541 SERANGOON NTH AVE 4,1.374301157,103.872556
110 BT BATOK WEST AVE 6,1.347544439,103.7457968
91 PAYA LEBAR WAY,1.322681161,103.8867379
42 STIRLING RD,1.298332886,103.8023
110A PUNGGOL FIELD,1.396124003,103.9092837
32 EUNOS CRES,1.320292535,103.901356
334B ANCHORVALE CRES,1.398461727,103.8899692
357 CLEMENTI AVE 2,1.314082796,103.7692027
928 YISHUN CTRL 1,1.427208078,103.8373771
96 HENDERSON RD,1.287543322,103.8213351
534 BT BATOK ST 51,1.355906982,103.7504116
602 ELIAS RD,1.377294744,103.9441225
202 TAMPINES ST 21,1.352905289,103.9525392
168A SIMEI LANE,1.342738696,103.9589763
429 PASIR RIS DR 6,1.370073685,103.9567309
459 PASIR RIS DR 4,1.370907156,103.9596423
551 PASIR RIS ST 51,1.367369816,103.9531182
640 WOODLANDS RING RD,1.438077969,103.8023866
412A FERNVALE LINK,1.389231236,103.8779061
826 JURONG WEST ST 81,1.346045295,103.6944236
305 UBI AVE 1,1.329421112,103.9023175
487A CHOA CHU KANG AVE 5,1.375877509,103.7391138
163C RIVERVALE CRES,1.389658951,103.9082928
306 CHOA CHU KANG AVE 4,1.384956725,103.742878
538 JELAPANG RD,1.383870537,103.7636908
215 TAMPINES ST 23,1.354664431,103.9531659
495A TAMPINES ST 43,1.362541371,103.950931
264B COMPASSVALE BOW,1.3812863,103.8965434
113 DEPOT RD,1.281419862,103.8072869
717A WOODLANDS DR 70,1.440538746,103.7986691
235 BISHAN ST 22,1.358478221,103.846408
988A JURONG WEST ST 93,1.33648744,103.6956145
614A EDGEFIELD PLAINS,1.403584212,103.9092641
256C SUMANG WALK,1.405402037,103.8959105
222 LOR 8 TOA PAYOH,1.341773107,103.8560398
120B RIVERVALE DR,1.385798182,103.9043943
113 BEDOK RESERVOIR RD,1.32996671,103.9107825
145 JLN BT MERAH,1.277293529,103.8305157
121 MCNAIR RD,1.31896794,103.856342
319 WOODLANDS ST 31,1.431508881,103.7774003
200 TOA PAYOH NTH,1.341672927,103.8510078
138 EDGEDALE PLAINS,1.392771159,103.9097962
289B PUNGGOL PL,1.401343561,103.903127
465 JURONG WEST ST 41,1.350125959,103.7232096
543 JELAPANG RD,1.38249521,103.764046
702 BEDOK RESERVOIR RD,1.337236504,103.9189244
1 LOR LEW LIAN,1.350867126,103.8753439
722 ANG MO KIO AVE 8,1.37224394,103.8475293
216 JURONG EAST ST 21,1.339530845,103.7378094
434A FERNVALE RD,1.394373666,103.8763224
522 HOUGANG AVE 6,1.373424665,103.8918569
618 HOUGANG AVE 8,1.36954817,103.8841372
203 SERANGOON CTRL,1.352078409,103.8732889
582 WOODLANDS DR 16,1.430140406,103.7958352
22 EUNOS CRES,1.324759105,103.9021074
327B ANCHORVALE RD,1.395646924,103.8886333
3 ROCHOR RD,1.302783618,103.8554416
467B ADMIRALTY DR,1.451141484,103.8136298
312 CLEMENTI AVE 4,1.319064417,103.7639598
184 TOA PAYOH CTRL,1.332590009,103.8496777
19 JOO SENG RD,1.334646362,103.8809946
15 HOLLAND DR,1.313903945,103.7825628
546 WOODLANDS DR 16,1.429704068,103.7939703
183 EDGEFIELD PLAINS,1.398810031,103.9098456
508A WELLINGTON CIRCLE,1.452513831,103.8205199
1 TELOK BLANGAH CRES,1.279456601,103.8178976
261A PUNGGOL WAY,1.405927099,103.8970132
403 YISHUN AVE 6,1.426937264,103.8485532
415 WOODLANDS ST 41,1.427906219,103.7740083
603 ANG MO KIO AVE 5,1.38020079,103.8357557
330 WOODLANDS AVE 1,1.429803207,103.7785904
821 WOODLANDS ST 82,1.440822385,103.7901649
458 CHOA CHU KANG AVE 4,1.378101299,103.7360023
489D CHOA CHU KANG AVE 5,1.375887937,103.7402252
305 CHOA CHU KANG AVE 4,1.384327856,103.7429171
627 YISHUN ST 61,1.417704099,103.8370051
855 JURONG WEST ST 81,1.346919494,103.6961882
349 CORPORATION DR,1.339534196,103.7191669
167B SIMEI LANE,1.343135737,103.9596428
272 BISHAN ST 24,1.356294894,103.8428226
716 PASIR RIS ST 72,1.383100381,103.9367968
274A JURONG WEST AVE 3,1.352265053,103.703604
772 BEDOK RESERVOIR VIEW,1.336462568,103.9378955
240 BT PANJANG RING RD,1.379345142,103.7712229
19 TOH YI DR,1.339962696,103.7738977
226 JURONG EAST ST 21,1.341404713,103.7358435
315B YISHUN AVE 9,1.431930856,103.842565
769 PASIR RIS ST 71,1.375106227,103.9351472
25 TELOK BLANGAH CRES,1.276336898,103.8191944
215 YISHUN ST 21,1.43174085,103.83566
340 BT BATOK ST 34,1.363142012,103.7495411
25 TECK WHYE LANE,1.377987156,103.7551876
505 BT BATOK ST 52,1.351919952,103.7536709
705 TAMPINES ST 71,1.357115974,103.9372848
278B COMPASSVALE BOW,1.382350838,103.8906414
787 YISHUN RING RD,1.421036139,103.8320626
204D COMPASSVALE DR,1.38765176,103.895336
169B PUNGGOL FIELD,1.393224665,103.9140677
604C PUNGGOL RD,1.403665376,103.9075323
650 JLN TENAGA,1.331867986,103.9075739
413 SAUJANA RD,1.382303528,103.7688012
46 LOR 5 TOA PAYOH,1.336466583,103.8532214
711 PASIR RIS ST 72,1.381720331,103.9381109
104 BISHAN ST 12,1.345675021,103.8480329
105 BEDOK NTH AVE 4,1.333722809,103.9365177
401 PANDAN GDNS,1.320354843,103.7503004
686B JURONG WEST CTRL 1,1.341961793,103.7045422
282 TOH GUAN RD,1.33960583,103.7471113
484B CHOA CHU KANG AVE 5,1.376230308,103.7363383
354 TAMPINES ST 33,1.354861402,103.9624989
312 WOODLANDS ST 31,1.430688092,103.775652
287 BISHAN ST 24,1.357730538,103.8437855
522C TAMPINES CTRL 7,1.358004813,103.9394161
647 YISHUN ST 61,1.422564133,103.8372739
633B SENJA RD,1.385169707,103.7585291
269C COMPASSVALE LINK,1.383511983,103.896374
538 SERANGOON NTH AVE 4,1.374914599,103.8732179
518C TAMPINES CTRL 7,1.356369671,103.938988
206 MARSILING DR,1.445407296,103.7733698
275 PASIR RIS ST 21,1.3644716,103.9649154
192A RIVERVALE DR,1.394325494,103.903468
180 LOMPANG RD,1.378853657,103.7647756
40 CHAI CHEE AVE,1.326043353,103.9264885
86 COMMONWEALTH CL,1.304384257,103.7993498
606 CHOA CHU KANG ST 62,1.398435726,103.7438196
317 JURONG EAST ST 31,1.346679835,103.7311419
64 KALLANG BAHRU,1.320346637,103.8683475
114 PASIR RIS ST 11,1.368450584,103.9549614
414 WOODLANDS ST 41,1.427906323,103.7733879
206 PETIR RD,1.373733827,103.7741138
43 BEDOK STH RD,1.321541281,103.9415933
203 PASIR RIS ST 21,1.366945708,103.9620725
321 CLEMENTI AVE 5,1.316550292,103.7663311
553 ANG MO KIO AVE 10,1.372601579,103.8572341
441 SIN MING AVE,1.359084315,103.831751
444 JURONG WEST AVE 1,1.351953808,103.7193967
338 CLEMENTI AVE 2,1.316290398,103.7695321
67 BEDOK STH AVE 3,1.318974103,103.9440762
652 YISHUN AVE 4,1.423779231,103.8400518
101 BT PURMEI RD,1.271462566,103.8256835
109 LENGKONG TIGA,1.324580762,103.9106975
225 ANG MO KIO AVE 1,1.367396128,103.83815
749 PASIR RIS ST 71,1.378339938,103.9342765
334C YISHUN ST 31,1.432626083,103.8463817
221 YISHUN ST 21,1.433721813,103.836068
833 TAMPINES ST 83,1.350689363,103.9339915
30 CASSIA CRES,1.309443155,103.8833363
4B BOON TIONG RD,1.286588783,103.8319503
313 BT BATOK ST 32,1.360250272,103.747783
744 BEDOK RESERVOIR RD,1.337860426,103.9216633
699C HOUGANG ST 52,1.37644095,103.8885273
196B PUNGGOL FIELD,1.399007111,103.9069906
893 TAMPINES AVE 8,1.348470875,103.9302283
365 BT BATOK ST 31,1.360871521,103.7486445
19 GHIM MOH RD,1.311438523,103.7882989
269B QUEEN ST,1.300356709,103.8534664
8 SELEGIE RD,1.303206671,103.8504934
215 LOR 8 TOA PAYOH,1.341828137,103.8551079
404 HOUGANG AVE 10,1.373841868,103.8958296
401 JURONG WEST ST 42,1.353424941,103.7214427
613 BEDOK RESERVOIR RD,1.331893274,103.917027
419 YISHUN AVE 11,1.423788555,103.8473029
420 CANBERRA RD,1.452679747,103.8188889
353 KANG CHING RD,1.339636047,103.7205282
685C CHOA CHU KANG CRES,1.403494282,103.7486772
753 YISHUN ST 72,1.426987042,103.8346275
515A TAMPINES CTRL 7,1.356965574,103.938383
282 YISHUN AVE 6,1.439408712,103.8384251
658 HOUGANG AVE 8,1.373379374,103.8823883
129C CANBERRA ST,1.444201658,103.8331866
318B ANCHORVALE LINK,1.393828522,103.8889159
11 ST. GEORGE'S RD,1.322923267,103.8632305
440 YISHUN AVE 11,1.422331396,103.8461331
328 SEMBAWANG CRES,1.445435055,103.8193867
868B TAMPINES AVE 8,1.355924321,103.9329124
506 WOODLANDS DR 14,1.432441704,103.7908638
80 MARINE PARADE CTRL,1.302482026,103.9077388
61C STRATHMORE AVE,1.294236426,103.8120352
838 HOUGANG CTRL,1.369877458,103.8914128
163 YUNG PING RD,1.3300358,103.7225655
511 PASIR RIS ST 52,1.374960538,103.9439927
51 SIMS DR,1.316292321,103.878899
448A SENGKANG WEST WAY,1.392936499,103.8729985
23 TEBAN GDNS RD,1.322857732,103.7392387
153 LOR 2 TOA PAYOH,1.333570575,103.8457238
663B PUNGGOL DR,1.400771226,103.9173487
613B PUNGGOL DR,1.404277103,103.9082778
313A SUMANG LINK,1.409851841,103.9019953
505 TAMPINES CTRL 1,1.355548482,103.9456161
107 SIMEI ST 1,1.34216114,103.9504899
889C WOODLANDS DR 50,1.437812607,103.7924094
498 JURONG WEST ST 41,1.348333357,103.7243073
179 TOA PAYOH CTRL,1.333901,103.8500929
202 BOON LAY DR,1.343784707,103.7150939
105 HENDERSON CRES,1.290214202,103.8223568
793 YISHUN RING RD,1.420509897,103.8318634
477 PASIR RIS DR 6,1.374475956,103.9584418
464 PASIR RIS ST 41,1.372677077,103.9583592
807C CHAI CHEE RD,1.327997941,103.9232486
253 HOUGANG AVE 3,1.360428288,103.8922069
876 YISHUN ST 81,1.414744781,103.8355316
103 TOWNER RD,1.320643815,103.8616341
717 JURONG WEST ST 71,1.343009457,103.6974799
285 CHOA CHU KANG AVE 3,1.380122557,103.7418857
468C ADMIRALTY DR,1.450309158,103.8148778
921 HOUGANG ST 91,1.376398889,103.8841007
851 WOODLANDS ST 83,1.44046012,103.7926756
432 CLEMENTI AVE 3,1.314020576,103.7627406
37 CHAI CHEE AVE,1.325442004,103.9262076
414 EUNOS RD 5,1.318115593,103.8982207
517 CHOA CHU KANG ST 51,1.391072228,103.7428974
427 BT PANJANG RING RD,1.386370621,103.7698112
416 CHOA CHU KANG AVE 4,1.383340496,103.7420833
308B ANG MO KIO AVE 1,1.365266142,103.8445381
51 STRATHMORE AVE,1.293358565,103.8087998
62B STRATHMORE AVE,1.294460576,103.810979
672A CHOA CHU KANG CRES,1.401893206,103.747365
170C PUNGGOL FIELD,1.393107842,103.9145464
107 ALJUNIED CRES,1.318964653,103.8842872
106D PUNGGOL FIELD,1.397626067,103.9073581
412 SAUJANA RD,1.382897623,103.7682751
410 SERANGOON CTRL,1.347778967,103.8738429
250 JURONG EAST ST 24,1.342653278,103.739977
908 JURONG WEST ST 91,1.340521584,103.6863745
232 SERANGOON AVE 3,1.354747066,103.868732
115 HOUGANG AVE 1,1.352765258,103.8878761
367 YISHUN RING RD,1.429591948,103.8451215
770 BEDOK RESERVOIR VIEW,1.335925042,103.9384609
310 WOODLANDS ST 31,1.430103781,103.7759771
263 JURONG EAST ST 24,1.34434378,103.7417961
986A JURONG WEST ST 93,1.337132693,103.6951094
338 BT BATOK ST 34,1.363552496,103.7509481
553 WOODLANDS DR 44,1.43161422,103.795072
573 PASIR RIS ST 53,1.373888578,103.9458762
338A ANCHORVALE CRES,1.399262891,103.8888593
301 TAMPINES ST 32,1.353363729,103.9554779
163B RIVERVALE CRES,1.3891955,103.9086502
161 WOODLANDS ST 13,1.43333489,103.773674
349 YISHUN AVE 11,1.426133751,103.8433915
245 COMPASSVALE RD,1.392961807,103.8992914
194 PASIR RIS ST 12,1.365989033,103.9596753
543 WOODLANDS DR 16,1.428314925,103.7937345
473 ANG MO KIO AVE 10,1.363053809,103.856846
626 BEDOK RESERVOIR RD,1.334368364,103.9156822
513B YISHUN ST 51,1.415722357,103.8436484
298B COMPASSVALE ST,1.395521675,103.902214
74 WHAMPOA DR,1.324715797,103.8577529
5 GHIM MOH RD,1.312693106,103.7883088
169 HOUGANG AVE 1,1.351604901,103.889849
