,address,LATITUDE,LONGITUDE
1925,222 PENDING RD,1.37521334525041,103.774095682531
1926,842B TAMPINES ST 82,1.35132561986977,103.936921079502
1927,672A YISHUN AVE 4,1.41875267193096,103.84138862703
1928,453 FAJAR RD,1.38541423920397,103.771680832909
1929,88 DAWSON RD,1.29579395038247,103.809264765809
1930,152 WOODLANDS ST 13,1.43506711706505,103.77423129783
1931,445 TAMPINES ST 42,1.35830242194338,103.950658405067
1932,102 ANG MO KIO AVE 3,1.37065009249377,103.839410348811
1933,672A JURONG WEST ST 65,1.34372474655062,103.700939148875
1934,711 HOUGANG AVE 2,1.36633863241362,103.887775178341
1935,308 BT BATOK ST 31,1.35855029163425,103.748104679144
1936,303 HOUGANG AVE 5,1.36797082875069,103.894712852589
1937,226 PENDING RD,1.37523655617182,103.772368431232
1938,758 JURONG WEST ST 74,1.35015494562829,103.700347173392
1939,457 TAMPINES ST 42,1.35786667597681,103.953642092519
1940,121 HOUGANG AVE 1,1.3538605933002,103.886936534381
1941,340A SEMBAWANG CL,1.44753390062501,103.81789234547
1942,677B PUNGGOL DR,1.40536468278241,103.909508986941
1943,38 CIRCUIT RD,1.3279573571198,103.886080437213
1944,429 ANG MO KIO AVE 3,1.36908945810878,103.853421470221
1945,526 BT BATOK ST 51,1.3571882058688,103.751123943023
1946,530 JURONG WEST ST 52,1.34853287172023,103.715468146297
1947,555 JURONG WEST ST 42,1.35366860451456,103.718853145615
1948,325 SEMBAWANG CRES,1.44450474363115,103.818706030955
1949,615 ANG MO KIO AVE 4,1.37746341295119,103.839130090374
1950,135 MARSILING RD,1.43756956237491,103.777763757027
1951,107 TOWNER RD,1.31979508625986,103.860435814245
1952,356 YISHUN RING RD,1.425310512346,103.845455692599
1953,625 HOUGANG AVE 8,1.37009813015482,103.881671281308
1954,504 SERANGOON NTH AVE 4,1.37387843222693,103.876307853422
1955,924 HOUGANG AVE 9,1.37629501553762,103.882146024079
1956,97 JLN DUA,1.30894624898234,103.888388917364
1957,43 TEBAN GDNS RD,1.32110255874093,103.741674029792
1958,159 LOR 1 TOA PAYOH,1.3307454292856,103.845601223103
1959,208 NEW UPP CHANGI RD,1.32569973464369,103.931074627428
1960,531 WOODLANDS DR 14,1.43092342622429,103.792754026839
1961,532 JELAPANG RD,1.38502101583684,103.764557963179
1962,636 BEDOK RESERVOIR RD,1.3310525697305,103.904387017176
1963,796A YISHUN RING RD,1.41935683056407,103.833073416324
1964,840 WOODLANDS ST 82,1.44381282098453,103.792401112407
1965,433 HOUGANG AVE 8,1.37614023951393,103.893823744606
1966,36 JLN RUMAH TINGGI,1.28849466160281,103.80877696891
1967,219 BT BATOK ST 21,1.34720729813155,103.754999726682
1968,412 WOODLANDS ST 41,1.42814010815124,103.772821890569
1969,730 YISHUN ST 71,1.42723329945277,103.831527990025
1970,122 TECK WHYE LANE,1.37851898360363,103.749630691351
1971,27 TELOK BLANGAH WAY,1.27446866093398,103.8214740879
1972,773 WOODLANDS DR 60,1.44747282541986,103.797716111303
1973,705 JURONG WEST ST 71,1.34091242945772,103.694650990398
1974,342 BT BATOK ST 34,1.36258323081948,103.748574945077
1975,20 DOVER CRES,1.30672257350963,103.783524083089
1976,536 ANG MO KIO AVE 10,1.37447378519738,103.854100515826
1977,247 BT BATOK EAST AVE 5,1.34992721242157,103.75698028632
1978,813B YISHUN RING RD,1.41738913308934,103.832368535033
1979,2A WOODLANDS CTR RD,1.41738913308934,103.832368535033
1980,609 CLEMENTI WEST ST 1,1.30409242562108,103.765522148085
1981,255 TAMPINES ST 21,1.35274328723174,103.950383574634
1982,224 TAMPINES ST 23,1.35538493501861,103.95348853253
1983,352 TAMPINES ST 33,1.35416527536518,103.962442566422
1984,219 LOR 8 TOA PAYOH,1.3427643319014,103.855872559307
1985,525 JURONG WEST ST 52,1.34731636202053,103.716329598595
1986,103 SPOTTISWOODE PK RD,1.27466096925721,103.835279824837
1987,236 BT BATOK EAST AVE 5,1.34933642345807,103.755963537392
1988,859 WOODLANDS ST 83,1.4398818841457,103.793966791872
1989,702 YISHUN AVE 5,1.42981540483616,103.829467215859
1990,507 JURONG WEST ST 52,1.34902708903263,103.718429933971
1991,113 BISHAN ST 12,1.34723185095729,103.848808988875
1992,469 JURONG WEST ST 41,1.34849441236314,103.721245210516
1993,531 SERANGOON NTH AVE 4,1.37481936231407,103.875125282456
1994,167 BISHAN ST 13,1.34800341123895,103.855395747158
1995,526B PASIR RIS ST 51,1.36789275657772,103.947032722415
1996,102 GANGSA RD,1.37910762831305,103.768153816778
1997,12 MARINE TER,1.30460708550376,103.915739855584
1998,234 PASIR RIS DR 4,1.37328803650135,103.961830001962
1999,537 WOODLANDS DR 16,1.42965785733974,103.792582930193
2000,268C PUNGGOL FIELD,1.40347414894291,103.897938437602
2001,723 WOODLANDS AVE 6,1.44537252441166,103.798967848103
2002,299 YISHUN ST 20,1.43630990957305,103.834570962093
2003,487B TAMPINES ST 45,1.36026524882674,103.958372350188
2004,232A SERANGOON AVE 2,1.35425419082461,103.868542956652
2005,526 WOODLANDS DR 14,1.43289614274331,103.79276813435
2006,669D JURONG WEST ST 64,1.3434308331784,103.70325811319
2007,800 YISHUN RING RD,1.41872516654422,103.832110380162
2008,568 CHOA CHU KANG ST 52,1.39567028728554,103.746282767188
2009,520 SERANGOON NTH AVE 4,1.37203549075077,103.873724425334
2010,132 CHOA CHU KANG AVE 1,1.38106199176972,103.750795989119
2011,12C MARSILING LANE,1.44108587711762,103.777781234398
2012,272C SENGKANG CTRL,1.38427332655847,103.893821005371
2013,62 MARINE DR,1.30267023304987,103.909040353592
2014,152 SERANGOON NTH AVE 1,1.36934726797811,103.872613997697
2015,606 HOUGANG AVE 4,1.3706773440242,103.885941015073
2016,402 PANDAN GDNS,1.32075547790486,103.74951968623
2017,744 PASIR RIS ST 71,1.37746923750495,103.935212344699
2018,60 CIRCUIT RD,1.32555253561538,103.886532776037
2019,443B FERNVALE RD,1.39118380458731,103.873946079101
2020,494D TAMPINES ST 43,1.36380015761494,103.953438683803
2021,194A BT BATOK WEST AVE 6,1.34468050128788,103.7455138661
2022,438 FAJAR RD,1.38277661697844,103.770296650614
2023,147 GANGSA RD,1.37602076586396,103.765490044154
2024,653 SENJA LINK,1.38692590741026,103.763946218351
2025,314A ANCHORVALE LINK,1.39096346792355,103.889146783177
2026,860A TAMPINES AVE 5,1.35546108029992,103.938650312162
2027,408A FERNVALE RD,1.38876434017521,103.876211939865
2028,330B ANCHORVALE ST,1.39655770884234,103.890240536174
2029,483 JURONG WEST ST 41,1.34735305647602,103.725320414071
2030,248 BISHAN ST 22,1.36139715643871,103.843281258825
2031,44 JLN BAHAGIA,1.32740937893968,103.85723115625
2032,454 CHOA CHU KANG AVE 4,1.3789863872064,103.734822008611
2033,309 YISHUN RING RD,1.43237650422142,103.840587727638
2034,24 HOUGANG AVE 3,1.36551226123746,103.892085472745
2035,316B ANCHORVALE LINK,1.39284937868558,103.888820766704
2036,317 WOODLANDS ST 31,1.43189593455214,103.776268265174
2037,388 BT BATOK WEST AVE 5,1.36485017561712,103.752161772499
2038,648B JURONG WEST ST 61,1.3383876917868,103.698192617992
2039,298 PUNGGOL CTRL,1.40261722774996,103.905602740145
2040,309A ANG MO KIO ST 31,1.36502933267756,103.845300649183
2041,838 JURONG WEST ST 81,1.34384901678586,103.6935080903
2042,213 LOR 8 TOA PAYOH,1.34100493622927,103.85441254396
2043,251 BISHAN ST 22,1.36191020704912,103.844170608274
2044,180A MARSILING RD,1.43904320861563,103.778109726656
2045,433 TAMPINES ST 43,1.35904050139779,103.951132576329
2046,592B MONTREAL LINK,1.45066388771139,103.827601887037
2047,108 PASIR RIS ST 12,1.36747877864087,103.95701769761
2048,679 HOUGANG AVE 8,1.37146350071011,103.884744573963
2049,864 YISHUN AVE 4,1.41667257801916,103.839242300389
2050,184 STIRLING RD,1.29560954714992,103.804472923985
2051,404 PANDAN GDNS,1.31981661286798,103.749283319022
2052,819 TAMPINES ST 81,1.3483964837387,103.936808711751
2053,684A JURONG WEST ST 64,1.34399837379521,103.703927197949
2054,432 JURONG WEST ST 42,1.35256372860883,103.723569457588
2055,170 BOON LAY DR,1.35256372860883,103.723569457588
2056,152 LOR 2 TOA PAYOH,1.33416708512554,103.845891140252
2057,464 JURONG WEST ST 41,1.35030062908903,103.722313913056
2058,288 TAMPINES ST 22,1.34885277403052,103.954704571774
2059,187 BOON LAY AVE,1.34505773588933,103.710699802755
2060,865 JURONG WEST ST 81,1.34981721608461,103.695444669205
2061,321C ANCHORVALE DR,1.39058578077811,103.891617324
2062,18 MARSILING LANE,1.44341700697898,103.777861242296
2063,107C EDGEFIELD PLAINS,1.39662152089139,103.907600724822
2064,234 BISHAN ST 22,1.35837057780719,103.846091355463
2065,275 TAMPINES ST 22,1.34781303677538,103.950409276356
2066,404 JURONG WEST ST 42,1.35392289168913,103.722505715191
2067,150 RIVERVALE CRES,1.392354298139,103.906260569671
2068,117 EDGEFIELD PLAINS,1.3957873517208,103.9066178087
2069,1B CANTONMENT RD,1.27779940676005,103.841403430465
2070,233 TAMPINES ST 21,1.35640933580615,103.947528676983
2071,690E WOODLANDS DR 75,1.44216549395902,103.808040672708
2072,487C CHOA CHU KANG AVE 5,1.37651280702577,103.739137682367
2073,365 CLEMENTI AVE 2,1.3122997890586,103.769943830728
2074,816B KEAT HONG LINK,1.37604113515339,103.748460043787
2075,232 BAIN ST,1.29685311080014,103.853347534791
2076,114 BT PURMEI RD,1.27507181850164,103.825887190072
2077,112 EDGEFIELD PLAINS,1.39624516914488,103.907087268008
2078,102 CLEMENTI ST 14,1.32228557225905,103.769201884359
2079,318 SERANGOON AVE 2,1.35284046238433,103.867164766436
2080,27 NEW UPP CHANGI RD,1.32412432931246,103.934921045772
2081,133 BEDOK NTH AVE 3,1.32756257230307,103.93573462699
2082,261 JURONG EAST ST 24,1.34449568862198,103.740401081749
2083,223 SIMEI ST 4,1.34208899237085,103.95764714793
2084,842 WOODLANDS ST 82,1.44343770450452,103.792255388168
2085,204A COMPASSVALE DR,1.38785624696615,103.894681035814
2086,96 MARGARET DR,1.38785624696615,103.894681035814
2087,404 SERANGOON AVE 1,1.34709953097526,103.872473185452
2088,442 CHOA CHU KANG AVE 4,1.38093969896375,103.737733890511
2089,451 CHOA CHU KANG AVE 4,1.38005209281397,103.735651375333
2090,56 STIRLING RD,1.29669615080442,103.804269469708
2091,208 BT BATOK ST 21,1.34590310545134,103.748811814397
2092,776 PASIR RIS ST 71,1.37461117497015,103.937175821555
2093,130 CASHEW RD,1.37401129101616,103.771281823916
2094,14 JLN BT MERAH,1.28786130507779,103.807648167533
2095,502C YISHUN ST 51,1.41732309701441,103.841554200042
2096,783 YISHUN RING RD,1.4218392049386,103.832765161998
2097,124C RIVERVALE DR,1.38809640740115,103.902720783456
2098,208 YISHUN ST 21,1.43102233778042,103.837623233094
2099,725 BEDOK RESERVOIR RD,1.33764586553964,103.928990816937
2100,673C JURONG WEST ST 65,1.34471213524955,103.701313082539
2101,470 CHOA CHU KANG AVE 3,1.37817751599485,103.737107245589
2102,277D COMPASSVALE LINK,1.38183345894478,103.893909396228
2103,630 JURONG WEST ST 65,1.34266182765453,103.700208801281
2104,480 JURONG WEST ST 41,1.34684766009461,103.724041804477
2105,714 JURONG WEST ST 71,1.34312002954325,103.696674975217
2106,539 PASIR RIS ST 51,1.36957398986157,103.950530360852
2107,146 RIVERVALE DR,1.3904964729756,103.906157175515
2108,127 HOUGANG AVE 1,1.35291722123534,103.88567990649
2109,828 JURONG WEST ST 81,1.34515689436503,103.693114061742
2110,348A YISHUN AVE 11,1.42735308102406,103.84121918037
2111,221 PENDING RD,1.37537217237782,103.773454058862
2112,543 SERANGOON NTH AVE 3,1.37439339964871,103.871263247965
2113,988A BUANGKOK GREEN,1.37946759731567,103.877266477065
2114,409 PASIR RIS DR 6,1.37291719840656,103.954225824192
2115,552 HOUGANG ST 51,1.37880269614612,103.890375202687
2116,574 HOUGANG ST 51,1.37746990324755,103.886929044359
2117,119 LOR 1 TOA PAYOH,1.33910923815144,103.844687382414
2118,545 ANG MO KIO AVE 10,1.37317921904936,103.856294541429
2119,904 JURONG WEST ST 91,1.34022784221162,103.68593674423
2120,147 BT BATOK WEST AVE 6,1.34957751809962,103.743601296461
2121,18 HOUGANG AVE 3,1.36321657536108,103.891929615677
2122,270 YISHUN ST 22,1.43742134407842,103.839982454823
2123,535 BT PANJANG RING RD,1.38441803266575,103.763328716712
2124,463 CHOA CHU KANG AVE 4,1.37717864078464,103.735454175075
2125,467 ANG MO KIO AVE 10,1.36539106633914,103.856803588706
2126,307A ANCHORVALE RD,1.38939756436216,103.888042664458
2127,124A BT MERAH VIEW,1.28488704625843,103.82278181902
2128,161B PUNGGOL CTRL,1.39572273025553,103.915305978671
2129,231 SERANGOON AVE 3,1.35501762599795,103.868367739693
2130,46 JLN BT HO SWEE,1.28829579725142,103.826144732416
2131,40 TEBAN GDNS RD,1.32135037743685,103.742031144918
2132,176 ANG MO KIO AVE 4,1.3758482258358,103.83615719919
2133,531 JELAPANG RD,1.38555067626764,103.764236401698
2134,57 JLN MA'MOR,1.32842965533407,103.85678244292
2135,253 BISHAN ST 22,1.36224314715991,103.843102386534
2136,455 JURONG WEST ST 42,1.35106550496497,103.718527803659
2137,124 RIVERVALE DR,1.38761971149994,103.902158654021
2138,664B PUNGGOL DR,1.40006476990517,103.91785153697
2139,249 BT BATOK EAST AVE 5,1.35061655709758,103.756564159717
2140,487 PASIR RIS DR 4,1.37494128665342,103.96059003892
2141,10B LOR 7 TOA PAYOH,1.33716136352623,103.858353639387
2142,260C PUNGGOL WAY,1.40524575016039,103.896410927147
2143,848 YISHUN ST 81,1.41607676991811,103.835575802126
2144,272D PUNGGOL WALK,1.40273347530835,103.90046347534
2145,109 TAMPINES ST 11,1.34740780737329,103.948811827647
2146,328 TAH CHING RD,1.33663451315422,103.72260042207
2147,424 CHOA CHU KANG AVE 4,1.38148303585952,103.740309029232
2148,230 BISHAN ST 23,1.35794579979948,103.845493593377
2149,307 CLEMENTI AVE 4,1.321415896635,103.76710548935
2150,535 PASIR RIS DR 1,1.37052585413033,103.950190147686
2151,413A FERNVALE LINK,1.38930680618338,103.878729319261
2152,106 TAMPINES ST 11,1.34753919206552,103.947675427986
2153,296B BT BATOK ST 22,1.34369381417078,103.747356802144
2154,377 CLEMENTI AVE 5,1.31756398951141,103.767975202583
2155,579 PASIR RIS ST 53,1.37442572678737,103.947355954709
2156,180 BT BATOK WEST AVE 8,1.34555792527722,103.742841014483
2157,248 COMPASSVALE RD,1.39219790867034,103.898456293881
2158,114 BT BATOK WEST AVE 6,1.34883662857191,103.746021679075
2159,642 JURONG WEST ST 61,1.34036989694199,103.695839824959
2160,635 ANG MO KIO AVE 6,1.38076896104696,103.842378423538
2161,18B HOLLAND DR,1.31101768983656,103.791451916991
2162,132 PASIR RIS ST 11,1.36623282835828,103.956086878047
2163,788 WOODLANDS AVE 6,1.44325087424125,103.801771693652
2164,628 HOUGANG AVE 8,1.36956178513922,103.880507506392
2165,312 SEMBAWANG DR,1.44450265839408,103.821009544645
2166,112 ANG MO KIO AVE 4,1.37127865145519,103.835766565741
2167,46 SENG POH RD,1.28400391666539,103.831529775519
2168,326 SERANGOON AVE 3,1.35035198508251,103.868996990604
2169,424 HOUGANG AVE 6,1.37376540402435,103.89348280785
2170,34 KIM CHENG ST,1.28489922215081,103.831584184636
2171,401 TAMPINES ST 41,1.3570728680964,103.944912676662
2172,228 SIMEI ST 4,1.34255218902353,103.95604089383
2173,209C COMPASSVALE LANE,1.38399373466045,103.899173530483
2174,501 BISHAN ST 11,1.34841689796891,103.849077333761
2175,207 BOON LAY PL,1.34658610279641,103.71356835409
2176,10 JOO SENG RD,1.33461833377097,103.88016502252
2177,227 BT BATOK CTRL,1.34838399787614,103.753520312233
2178,268D COMPASSVALE LINK,1.38507930337121,103.89585272192
2179,81 MACPHERSON LANE,1.33216938209876,103.886296676732
2180,159 YISHUN ST 11,1.43279272238885,103.834028314438
2181,479 JURONG WEST ST 41,1.34720275740571,103.724501217493
2182,321 WOODLANDS ST 32,1.43188553711066,103.779323207159
2183,104 CLEMENTI ST 14,1.32294968512724,103.769189152266
2184,136 BEDOK NTH AVE 3,1.32815498828204,103.93522082327
2185,476A UPP SERANGOON VIEW,1.37676038157719,103.904050364711
2186,476 TAMPINES ST 44,1.36111329108332,103.953548456326
2187,757 WOODLANDS AVE 4,1.44621010221646,103.794598549906
2188,110C PUNGGOL FIELD,1.39539733228908,103.910033984669
2189,454 HOUGANG AVE 10,1.37815921774006,103.895409744126
2190,737 JURONG WEST ST 75,1.34674600665671,103.701159880168
2191,431C YISHUN AVE 1,1.42019719250114,103.84650450091
2192,344 CHOA CHU KANG LOOP,1.38328262549326,103.74511032068
2193,53 PIPIT RD,1.32399305603529,103.886692720017
2194,24 TANGLIN HALT RD,1.29767708730608,103.799636799806
2195,756 JURONG WEST ST 74,1.34932675732112,103.700721842343
2196,113 PASIR RIS ST 11,1.36805525886307,103.955767151318
2197,647 JLN TENAGA,1.33170961948351,103.905702136908
2198,102 LENGKONG TIGA,1.32557930714658,103.91065754789
2199,339 TAMPINES ST 33,1.35114569081609,103.959124538361
2200,249 KIM KEAT LINK,1.33131573283592,103.85665702204
2201,106 YISHUN RING RD,1.43147861432349,103.827452004212
2202,503 SERANGOON NTH AVE 4,1.37400147807724,103.876535806284
2203,102 BEDOK NTH AVE 4,1.33390654765002,103.937458398204
2204,457 HOUGANG AVE 10,1.37697434058101,103.895998625016
2205,513 BEDOK NTH AVE 2,1.33296325978368,103.929255599883
2206,10D BEDOK STH AVE 2,1.3217708591015,103.936326570445
2207,181A BOON LAY DR,1.34849083792572,103.708097262621
2208,337 HOUGANG AVE 7,1.36968021889998,103.898337239915
2209,264 TAMPINES ST 21,1.35280486506653,103.951145711638
2210,532 HOUGANG AVE 6,1.37606836468819,103.891125310985
2211,133 BEDOK RESERVOIR RD,1.33235744118922,103.911767964622
2212,203A PUNGGOL FIELD,1.39852428172223,103.903862659308
2213,392 YISHUN AVE 6,1.42869782501371,103.849200667368
2214,155 YISHUN ST 11,1.43188685735306,103.834255994974
2215,455 SEGAR RD,1.38729105122449,103.770822142944
2216,818C CHOA CHU KANG AVE 1,1.37672184041416,103.748150083183
2217,623A PUNGGOL CTRL,1.39988482536912,103.91189638413
2218,370 WOODLANDS AVE 1,1.43254270511027,103.787387733968
2219,724 YISHUN ST 71,1.42647481851247,103.82991593847
2220,714 ANG MO KIO AVE 6,1.37109649780946,103.84623152448
2221,396 YISHUN AVE 6,1.42835946189422,103.847037323224
2222,696 HOUGANG ST 61,1.37596449465842,103.887423583259
2223,513 ANG MO KIO AVE 8,1.37273696913231,103.850194854525
2224,90 COMMONWEALTH DR,1.30542325975214,103.799674631374
2225,425 WOODLANDS ST 41,1.42711319460913,103.773996244241
2226,302 UBI AVE 1,1.33002586987709,103.900995405582
2227,785D WOODLANDS RISE,1.44558289750663,103.80559248917
2228,682A WOODLANDS DR 62,1.44031862988978,103.803284675318
2229,348 ANG MO KIO AVE 3,1.36619756975262,103.847899914468
2230,478 SEMBAWANG DR,1.45245222136363,103.81648846033
2231,635 JURONG WEST ST 65,1.34279328774637,103.698397020217
2232,515 BEDOK NTH AVE 2,1.33186656511661,103.929960229584
2233,113D MCNAIR RD,1.32014859879822,103.859763746554
2234,293 YISHUN ST 22,1.43611425409216,103.837605235958
2235,663C PUNGGOL DR,1.40036549350585,103.91763192338
2236,201C COMPASSVALE DR,1.38772513390518,103.89350769032
2237,755 PASIR RIS ST 71,1.37747061666023,103.933703763298
2238,111 COMMONWEALTH CRES,1.30635203323967,103.79846623315
2239,405 WOODLANDS ST 41,1.42999456166439,103.772261359583
2240,398 YISHUN RING RD,1.42767563138391,103.846523499407
2241,239 BT PANJANG RING RD,1.38014939686036,103.771126294353
2242,341A SEMBAWANG CL,1.44757636464401,103.818609770738
2243,145 LOR AH SOO,1.3514922855912,103.88323988763
2244,120C RIVERVALE DR,1.38526244576938,103.904005046452
2245,59 COMMONWEALTH DR,1.29801124613722,103.797090699239
2246,33 TANGLIN HALT RD,1.29656744545058,103.798378639997
2247,471 SEGAR RD,1.3882916461168,103.772894835446
2248,58 STIRLING RD,1.29619171855669,103.804541873744
2249,840 YISHUN ST 81,1.4157153619615,103.833410417902
2250,301B ANCHORVALE DR,1.38930683858364,103.891098273363
2251,266 TOH GUAN RD,1.34134130895868,103.744343444346
2252,296C COMPASSVALE CRES,1.39731129141256,103.899747837998
2253,202B SENGKANG EAST RD,1.38812749983553,103.892742866634
2254,672A EDGEFIELD PLAINS,1.40641415134174,103.912620387754
2255,743 YISHUN AVE 5,1.42989983381932,103.833671016641
2256,117 BT MERAH CTRL,1.28365235024006,103.815411052175
2257,707 JURONG WEST ST 71,1.34178304696078,103.693951955341
2258,117 BISHAN ST 12,1.34701742106562,103.849986659939
2259,107 BEDOK RESERVOIR RD,1.32987028916159,103.909220387915
2260,9 JLN RUMAH TINGGI,1.28881615319911,103.80820528928
2261,449 HOUGANG AVE 10,1.37878098243894,103.895153601863
2262,410 COMMONWEALTH AVE WEST,1.31144123230238,103.769691998438
2263,420 SERANGOON CTRL,1.34914910857959,103.875117043231
2264,48 TEBAN GDNS RD,1.32049772893293,103.739967666096
2265,725 YISHUN ST 71,1.42695615059654,103.830709989693
2266,451 ANG MO KIO AVE 10,1.36879314171149,103.855527833291
2267,976 HOUGANG ST 91,1.37721886173328,103.880281765819
2268,255 PASIR RIS ST 21,1.36822745359322,103.96420382001
2269,22 HAVELOCK RD,1.28874603704088,103.828824191655
2270,53 SIMS PL,1.31782374680828,103.88007758537
2271,111 LOR 3 GEYLANG,1.31234800506209,103.873747840397
2272,1 TG PAGAR PLAZA,1.2755961982077,103.842393171342
2273,19 BEDOK STH RD,1.31975664729808,103.93427433992
2274,451 YISHUN RING RD,1.42205375166534,103.844675188975
2275,109 BEDOK RESERVOIR RD,1.32963136613535,103.909902161479
2276,62 JLN MA'MOR,1.32811740290432,103.857554640243
2277,10 HAIG RD,1.31483950176268,103.895865169739
2278,122 MARSILING RISE,1.43916619717314,103.779658603032
2279,146 POTONG PASIR AVE 1,1.3318007826539,103.867242849282
2280,750 JURONG WEST ST 73,1.34793711637819,103.699191887798
2281,209 BT BATOK ST 21,1.34548843030138,103.748737963222
2282,527 JURONG WEST ST 52,1.34788417193502,103.716417389865
2283,232 LOR 8 TOA PAYOH,1.3375718690811,103.858843935428
2284,275A JURONG WEST ST 25,1.35241293267711,103.702221239788
2285,186A RIVERVALE DR,1.39300977764145,103.905649478832
2286,988C BUANGKOK GREEN,1.38029686296144,103.877266407149
2287,115 CLEMENTI ST 13,1.32354513274251,103.771328752409
2288,453 HOUGANG AVE 10,1.3784780458325,103.895891713359
2289,718 JURONG WEST ST 71,1.34369738847626,103.697570461982
2290,202 COMPASSVALE DR,1.3886081297452,103.893259995509
2291,316 TAMPINES ST 33,1.35153799844878,103.957579533326
2292,328 YISHUN RING RD,1.42977954209574,103.843056925662
2293,303 YISHUN CTRL,1.43026863874417,103.840067166013
2294,668D JURONG WEST ST 64,1.34125787225763,103.703000933184
2295,221 JURONG EAST ST 21,1.34084174986254,103.736918269895
2296,322 WOODLANDS ST 32,1.43151585350574,103.778881591946
2297,987B BUANGKOK GREEN,1.37939224749513,103.878283914186
2298,208 BOON LAY PL,1.34700367367083,103.714216413585
2299,174 LOR 1 TOA PAYOH,1.3306720968474,103.84191793174
2300,740 BEDOK RESERVOIR RD,1.3380258563727,103.922835001967
2301,1 BEDOK STH AVE 1,1.32085208689731,103.933721091441
2302,635 VEERASAMY RD,1.30658850181781,103.855218716278
2303,215A COMPASSVALE DR,1.38947868254873,103.893278837452
2304,510 SERANGOON NTH AVE 4,1.3705945092529,103.875781975365
2305,72 GEYLANG BAHRU,1.32158321590245,103.871419569078
2306,45 LENGKOK BAHRU,1.28674297484294,103.812631265734
2307,18D CIRCUIT RD,1.32940434763773,103.889196979567
2308,588C MONTREAL DR,1.45048422477721,103.824578498241
2309,59 MARINE TER,1.30585966549606,103.914721778871
2310,349 TAMPINES ST 33,1.35341689800131,103.963011755353
2311,203 CHOA CHU KANG AVE 1,1.38133728174881,103.749449671373
2312,183C BOON LAY AVE,1.34865680572114,103.709097367424
2313,225 JURONG EAST ST 21,1.34178121001946,103.737251510685
2314,128 SIMEI ST 1,1.34690072088086,103.954855759578
2315,154 GANGSA RD,1.37481680083006,103.765109335954
2316,162B RIVERVALE CRES,1.39035967745112,103.908076555691
2317,403 FAJAR RD,1.3811296995225,103.767749629838
2318,417 PASIR RIS DR 6,1.37193962542694,103.955451668479
2319,197C BOON LAY DR,1.34340319524201,103.713686073692
2320,957 HOUGANG ST 91,1.37663270919069,103.879383694154
2321,710 TAMPINES ST 71,1.35892431398391,103.937644661626
2322,648D JURONG WEST ST 61,1.33943036999687,103.697683971767
2323,454 FAJAR RD,1.38450243119902,103.771537431563
2324,461 HOUGANG AVE 10,1.37273622417586,103.894629349778
2325,158 ANG MO KIO AVE 4,1.3747805874721,103.838997571585
2326,428 ANG MO KIO AVE 3,1.36893906457102,103.854412288513
2327,314B ANCHORVALE LINK,1.39104986151367,103.888846713825
2328,807C CHOA CHU KANG AVE 1,1.37615600248366,103.745821319559
2329,508 JURONG WEST ST 52,1.34872718063365,103.718715391434
2330,517 SERANGOON NTH AVE 4,1.37132342766086,103.874085635267
2331,481 PASIR RIS DR 4,1.37389876519666,103.958929343522
2332,503A CANBERRA LINK,1.45058879786565,103.821649350316
2333,59 SIMS DR,1.45058879786565,103.821649350316
2334,201 CLEMENTI AVE 6,1.32014419030202,103.763253531405
2335,216A BOON LAY AVE,1.35012140486811,103.711875870954
2336,690A WOODLANDS DR 75,1.4435841754527,103.808407333102
2337,710 HOUGANG AVE 2,1.36665848886669,103.88791702948
2338,183 YUNG SHENG RD,1.3332396770301,103.722683916463
2339,643 ANG MO KIO AVE 5,1.3775062692911,103.840557182306
2340,311 UBI AVE 1,1.32994110077368,103.903301445157
2341,126C EDGEDALE PLAINS,1.39397053057079,103.910663559632
2342,550A SEGAR RD,1.38911206246444,103.767301515652
2343,212 SERANGOON AVE 4,1.35680090852309,103.873051105555
2344,5 FARRER RD,1.31655990980042,103.807288102167
2345,195B PUNGGOL RD,1.40137201164347,103.906485652921
2346,684B JURONG WEST ST 64,1.34383999434612,103.704216582811
2347,29 NEW UPP CHANGI RD,1.32395813360222,103.936341250384
2348,42 SIMS DR,1.31700019582001,103.875994635636
2349,154 SERANGOON NTH AVE 1,1.37012983399512,103.873115537451
2350,117 BEDOK RESERVOIR RD,1.3314132488271,103.908688936549
2351,586 PASIR RIS ST 53,1.37526435848447,103.947900662491
2352,314C ANCHORVALE LINK,1.39146759994418,103.888964274249
2353,22 REDHILL CL,1.2866376779918,103.817986220882
2354,285C TOH GUAN RD,1.33788841388717,103.746604056124
2355,517A JURONG WEST ST 52,1.34531761707387,103.721254306116
2356,113 JURONG EAST ST 13,1.33879791361243,103.734807724832
2357,114 CLEMENTI ST 13,1.32391547713763,103.770629507887
2358,521 BEDOK NTH AVE 1,1.33025307073546,103.927058345096
2359,202C SENGKANG EAST RD,1.38753228222895,103.892967111261
2360,5A UPP BOON KENG RD,1.3132753601909,103.873489088653
2361,664 BUFFALO RD,1.30613246548155,103.851112543389
2362,433B SENGKANG WEST WAY,1.39388894272879,103.877494624525
2363,65 TELOK BLANGAH DR,1.27406230448123,103.810424079622
2364,652 JLN TENAGA,1.33269651933712,103.90774299752
2365,437 HOUGANG AVE 8,1.37720415098471,103.893277823347
2366,504A MONTREAL DR,1.45129656287889,103.824120156543
2367,179 LOMPANG RD,1.37984676162569,103.765075708901
