address,mrt,mrt_dist,num_mrt_1km,mall,mall_dist,num_mall_1km,supermarket,supermarket_dist,num_supermarket_1km,hawker_dist,num_hawker_1km,park_dist,num_park_1km,school,school_dist,num_school_1km,number_school_btw_1km_2km,cityhall_dist
411 SEMBAWANG DR,SEMBAWANG MRT STATION,0.42026397600784465,1,Sun Plaza,0.4757674577346024,1,751406,0.09657487256970278,10,0.5963103838876918,1,1.297665668686586,0,757521,0.20442931114145432,5,1,17.99140431259107
412 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.9268046985396151,1,AMK Hub,0.9740827381649032,1,560574,0.7881013630929087,4,0.12033378594203069,4,0.9275821429196999,2,569730,0.46408025786289436,3,6,7.826867155875525
306 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.6289517802517585,1,AMK Hub,0.5062049809953652,3,563316,0.24649622897152895,6,0.3305756636219531,4,0.5021901359683749,3,569299,0.5853456064520836,3,5,8.055532873312492
672D EDGEFIELD PLAINS,DAMAI LRT STATION,0.36852059551021665,4,Oasis Terraces,0.58985633549965,2,820671,0.2442403982224688,7,0.6835825655137596,2,0.7749759039218546,2,828716,0.28017505782585267,4,8,14.25146004558126
433 YISHUN AVE 6,KHATIB MRT STATION,1.639950404401492,0,Wisteria Mall,0.7460116053267246,1,760414,0.40738421554784715,5,0.5352218389720197,1,0.6470706257051873,1,769026,0.7246965435829179,3,3,14.137258860013436
116 LENGKONG TIGA,KEMBANGAN MRT STATION,0.226656140066897,1,Singpost Centre,1.934290997523283,0,410110,0.1477611971649256,3,0.8886289493761937,1,0.3737470969283247,5,455789,0.7454426233113881,3,6,7.422397849880115
320 ANG MO KIO AVE 1,ANG MO KIO MRT STATION,0.4972302482810906,1,AMK Hub,0.41995154231569254,3,563316,0.132934571352952,6,0.1646257554214576,5,0.47267779282837313,2,569299,0.29198963350734425,3,7,8.020736102126023
789 WOODLANDS AVE 6,ADMIRALTY MRT STATION,0.3455777159193354,1,Admiralty Place,0.41452546132933726,2,738344,0.34455408736136117,7,0.4251905515276545,1,2.265961975522005,0,738907,0.27560868551154366,4,5,17.504504931136918
518B TAMPINES CTRL 7,TAMPINES MRT STATION,0.5058951171020322,2,Our Tampines Hub,0.40681404553247735,4,528523,0.43980507817583725,12,0.3015793808547934,1,0.7213493368431744,1,529067,0.4064030763765565,4,5,11.910369105734075
60 JLN BAHAGIA,BOON KENG MRT STATION,1.07448570431063,0,HDB Hub,1.0600895389839888,0,321017,0.30074514683928755,10,0.5975220126463534,4,1.0588127667462273,0,327829,0.6881304344399227,3,6,3.8911860450181903
334B YISHUN ST 31,YISHUN MRT STATION,1.2389168931760195,0,Northpoint City,1.14855408766249,0,768897,0.4548049262102691,7,0.8375317808387697,1,0.8809032487607397,2,768857,0.6057530327228864,4,5,15.42849875983741
615 BT PANJANG RING RD,SENJA LRT STATION,0.27151628022941543,8,Greenridge Shopping Centre,0.4227639366753247,5,670628,0.2471075600350593,9,0.25451468429869895,1,1.1757847037257212,0,677742,0.27780688794957303,4,6,14.243617038482853
75A REDHILL RD,REDHILL MRT STATION,0.23954480246944657,1,Anchorpoint,1.080520079799376,0,159053,0.20174849039295828,8,0.3482080490788607,5,0.9753006798359303,1,158901,0.2734518774097406,1,5,4.128004047769098
43 LENGKOK BAHRU,REDHILL MRT STATION,0.7089928609724392,1,Alexandra Central,0.6373336930331095,3,150001,0.3080318325423956,9,0.3194964788632277,5,0.897656582742456,1,158901,0.5278808510331281,1,6,4.616364811830755
146 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.39954351940609495,2,Djitsun Mall,2.1659233252787478,0,470631,0.3732364024756108,3,0.277209508616458,1,0.7404877649557482,3,479239,0.4032441270642711,1,4,8.098151427093503
29 CHAI CHEE AVE,BEDOK MRT STATION,0.627902257737844,1,Bedok Mall,0.5437758198844769,3,460029,3.596318621374434e-06,9,0.6888661391674443,2,0.39699468656698106,5,458436,0.5342732390380884,1,7,8.777723042482316
510 HOUGANG AVE 10,HOUGANG MRT STATION,0.4567986738581344,1,Hougang Mall,0.591433562695474,2,530683,0.24689821609414805,6,0.686907531215615,1,0.552266873379336,4,538786,0.16722477229814423,5,7,9.673664548073099
26 TIONG BAHRU RD,TIONG BAHRU MRT STATION,0.4280654870819491,1,Tiong Bahru Plaza,0.4336347383359408,2,169252,0.1945130537945083,12,0.180715837615412,6,0.22252610573869241,4,169485,0.5665818274817902,2,5,2.498990035739104
242 BT BATOK EAST AVE 5,BUKIT BATOK MRT STATION,0.7693792786314381,2,West Mall,0.7846716979715508,1,650280,0.3713951753368181,5,1.6704187045325045,0,0.7079673159420135,4,659243,0.42974233431135267,3,5,12.430046711642644
324C SENGKANG EAST WAY,SENGKANG LRT STATION,0.41890313626219305,7,Compass One,0.3705814909536081,1,543215,0.3266873205258443,7,0.6056618672436043,1,1.126878094449761,0,545080,0.07579849837693563,6,12,11.847766590381871
825 TAMPINES ST 81,TAMPINES WEST MRT STATION,0.7611273894656282,1,Our Tampines Hub,0.9414094576994814,1,520823,0.1575325087651922,6,0.9143562846163276,1,1.3235167665743486,0,529706,0.4713648832845905,3,5,10.933095070985049
288B COMPASSVALE CRES,CHENG LIM LRT STATION,0.5084283150525167,9,Compass One,0.7697838721085345,1,540263,0.4437539160789298,9,1.0507523710248166,0,1.0011626476253834,0,545091,0.4424443009176798,4,15,12.70951141221361
613 CLEMENTI WEST ST 1,CLEMENTI MRT STATION,1.2716654773885314,0,West Coast Plaza,0.19001443494916367,2,127371,0.22068853005110942,4,0.398248726550755,1,0.5321408524026529,5,129903,1.3569176759981776,0,5,9.441782219564272
139 JLN BT MERAH,TIONG BAHRU MRT STATION,0.7871615317837355,1,Tiong Bahru Plaza,0.8164833357533992,1,161026,0.41487593182981747,8,0.13351704491831615,5,0.6362213342909812,2,99757,0.4737614755307698,3,5,3.2107120339193935
778 WOODLANDS DR 60,ADMIRALTY MRT STATION,0.7529536583581989,1,Woodlands Mart,0.25827620370003795,2,730780,0.18465304786702344,11,0.8194615274844369,1,2.0011561111884353,0,737803,0.23731160341374863,4,6,18.007902356781948
312 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.5069041990358227,1,JCube,1.7475245781249453,0,600345,0.18801818813347565,4,0.18935944315654762,2,1.2055475003688998,0,609476,0.20086252722382456,2,5,14.602881485214251
428 BEDOK NTH RD,BEDOK MRT STATION,0.6663186974761116,2,Djitsun Mall,0.4335297166821991,3,461539,0.3967376938073934,10,0.3989431413269722,4,0.9225319334984118,1,469680,0.48499384155508596,4,5,9.32918434817246
557 ANG MO KIO AVE 10,ANG MO KIO MRT STATION,0.9296566318535476,1,AMK Hub,1.059580734060504,0,560574,0.169590078938058,3,0.3838199818497127,2,0.8368421577054057,2,569228,0.6636375757990117,2,4,8.700924133193261
248 YISHUN AVE 9,YISHUN MRT STATION,1.0700690565962334,0,Northpoint City,0.9866610405821703,1,768897,0.29157390831046065,6,1.2059417723327817,0,0.8400242479071172,2,768959,0.455763226395965,4,4,15.794840404464317
234 ANG MO KIO AVE 3,BRIGHT HILL MRT STATION,0.5391073962813386,2,Broadway Plaza,1.1617812036244175,0,560233,0.04203099468373524,6,0.2914913623317088,3,0.5821154547530843,6,569920,0.3803278686228596,4,4,8.363454580861
120 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.741987833458405,0,myVillage At Serangoon Garden,0.6995373447939047,1,552152,0.35536019645249556,5,0.605764414327286,2,0.7140387352754354,4,555855,0.7429606445464272,2,3,8.465352356115947
689E WOODLANDS DR 75,ADMIRALTY MRT STATION,0.9304393395700602,1,Admiralty Place,0.8697848338583877,1,730691,0.4564188875862461,9,0.9910517388766877,1,1.8924461334032034,0,737942,0.6251121612616519,3,7,17.35555609338826
130 MARSILING RISE,MARSILING MRT STATION,0.8051897986235704,2,Marsiling Mall,0.5235690708613657,3,730182,0.44320391625699224,7,0.5211797436550892,2,0.1871506709091996,3,738927,0.7358795763914195,2,6,17.988168715314167
334A YISHUN ST 31,YISHUN MRT STATION,1.144421446780343,0,Northpoint City,1.0540148276073058,0,768897,0.33853275723023424,8,0.8720421124259519,1,0.8245179860789084,2,768857,0.6234005379109138,4,5,15.475239957204082
640 PASIR RIS DR 1,PASIR RIS MRT STATION,1.0276243637606384,0,Elias Mall,0.35602522878130033,1,510625,0.3532151831343237,3,1.2635011350979648,0,0.40420404205544647,2,519524,0.28213607819364717,3,2,13.42753564605127
228 PASIR RIS ST 21,PASIR RIS MRT STATION,1.354600939339147,0,Loyang Point,0.7258612195430013,2,518180,0.3834974984848199,5,1.1039430187115848,0,1.002898677100467,0,518968,0.17467529314656988,3,2,14.981783557068635
640 JURONG WEST ST 61,PIONEER MRT STATION,0.2920859291347179,1,Pioneer Mall,0.18244688596882144,2,640638,0.18311683431540776,6,0.15038461421281077,1,0.5097666747005951,1,648368,0.2697865310877551,6,3,18.05509618240805
145 WOODLANDS ST 13,MARSILING MRT STATION,0.40938672741104803,1,Marsiling Mall,0.7915138859215677,1,730182,0.32682118625227874,5,0.781072697118963,2,0.4050725691821478,2,738927,0.25583674485685776,2,3,18.077020949770862
26D JLN MEMBINA,TIONG BAHRU MRT STATION,0.4959157380400058,1,Tiong Bahru Plaza,0.522608616727109,1,161026,0.07361500840384042,13,0.2488591851025937,9,0.565826658140678,2,169485,0.2480408891171357,3,5,3.225116960414853
148 BT BATOK WEST AVE 6,BUKIT BATOK MRT STATION,0.6385420623089454,1,West Mall,0.6050934871138879,1,650159,0.14972100536358562,9,0.6934528753410247,2,1.6264823858905566,0,659163,0.3953976997791939,2,7,13.543574853894706
545 PASIR RIS ST 51,PASIR RIS MRT STATION,0.5635532987736638,1,White Sands,0.48399085041959977,2,518457,0.4688292764304879,5,0.4961152697730437,1,0.2936529521824154,2,518935,0.6354096197581329,1,7,13.974766866657106
223B COMPASSVALE WALK,SENGKANG LRT STATION,0.4459793701672855,10,Compass One,0.5087059259170624,3,545078,0.5087059259170624,8,0.8752838940408622,1,0.7717778050188219,1,545166,0.23375613304787285,7,10,11.680352255334304
111 BISHAN ST 12,BISHAN MRT STATION,0.4171148764346242,4,Junction 8,0.3853548582120743,2,570510,0.27088292943409886,5,0.9642000966685369,1,0.41259371446367793,5,579806,0.21705099987329576,3,7,5.978386873733707
28D DOVER CRES,DOVER MRT STATION,0.7260034426016607,4,Rochester Mall,0.6690646323047631,2,130028,0.19524169791408158,6,0.8403392869993188,1,0.6185166655170672,7,139648,0.6523792529372401,1,1,7.87127578261039
324 SERANGOON AVE 3,SERANGOON MRT STATION,0.39759091786200096,3,NEX,0.3878030412398595,1,550266,0.3654029007554915,4,1.3166973234502992,0,0.4852864137328516,6,556108,0.25494735472125984,3,7,6.691943302204668
450B SENGKANG WEST WAY,FERNVALE LRT STATION,0.40612095576403534,4,The Seletar Mall,0.4206341072215785,2,791447,0.23159019393647334,6,0.4946857863234704,1,0.5548685310876983,4,797636,0.24711625489623218,3,3,11.406554873797383
212 ANG MO KIO AVE 3,MAYFLOWER MRT STATION,0.6633942732530828,2,Broadway Plaza,0.5936473265923977,3,560122,0.2517237075455495,9,0.2544366661305342,5,0.489376314336261,4,569920,0.21315549890725732,2,7,8.445343639821292
468D ADMIRALTY DR,SEMBAWANG MRT STATION,0.6723248508019447,1,Sun Plaza,0.6507488717531258,1,752468,0.09267438228382097,9,0.9217189595334425,1,1.6934848572752992,0,757714,0.1824253086064624,5,3,17.934674715936637
655 SENJA RD,JELAPANG LRT STATION,0.06842128617172054,5,Greenridge Shopping Centre,0.29825333373347035,5,671524,0.29825333373347035,9,0.33889669030289005,1,1.4564069676781657,0,679946,0.31396148243351646,3,5,14.270364818985552
2 EVERTON PK,OUTRAM PARK MRT STATION,0.2610538804091005,5,100 AM,0.5526775779329264,3,81005,0.4291985716217577,9,0.4364752002164978,5,0.47093616517130377,4,88256,0.22975345024911764,1,4,2.240737082917363
588A MONTREAL DR,SEMBAWANG MRT STATION,0.6479791563447412,2,Sun Plaza,0.7327698101183866,3,750505,0.3553717370524518,9,0.3909685415211033,1,0.4199641491821116,1,757702,0.38629087592959743,2,3,17.627934870064948
235 JURONG EAST ST 21,JURONG EAST MRT STATION,0.7546797192942207,2,Westgate,0.6468890118839548,4,600249,0.4312494055330639,9,0.6199346778937115,1,1.2985068833663451,0,609558,0.3561654284864026,2,4,13.277815629010675
275 CHOA CHU KANG AVE 2,SOUTH VIEW LRT STATION,0.3617411722793961,4,Keat Hong Shopping Centre,0.32027573264906767,3,680410,0.16911144843124026,6,2.2885756419608434,0,1.2906854009068802,0,689905,0.1734236667665008,3,4,15.491759982470457
511 WEST COAST DR,CLEMENTI MRT STATION,0.7487346724021653,1,321 Clementi,0.5420663066657794,4,120502,0.2262568072654566,6,0.17943491270873815,4,0.2325381829853028,5,128104,0.5322549822073136,3,1,10.370706382435161
117 PASIR RIS ST 11,PASIR RIS MRT STATION,0.8303610719773711,1,White Sands,0.7510289125005865,2,510440,0.4591660569023406,6,0.7070897078098415,1,0.49397985641484377,2,518935,0.5659668192127171,2,7,14.104751087223507
20 TECK WHYE LANE,TECK WHYE LRT STATION,0.23755704572403594,5,Teck Whye Shopping Centre,0.16174101137859087,3,680018,0.11297290164678638,7,1.2913290193323148,0,0.5533078593819657,2,688261,0.5737640707379099,3,9,14.513636075828886
458 SEGAR RD,SEGAR LRT STATION,0.16419607544995007,4,Fajar Shopping Centre,0.4465345456936669,2,670547,0.1674761552920881,5,1.0962301139695685,0,1.6416476529217363,0,677744,0.43525892483594325,4,3,13.830159656160435
506 ANG MO KIO AVE 8,ANG MO KIO MRT STATION,0.49871930230039635,2,Jubilee Square,0.3139229972670775,3,560712,0.3895326940938846,6,0.36263477356099505,2,0.4495464035825575,2,569228,0.4434520399634926,2,5,8.991028045929546
532 JURONG WEST ST 52,LAKESIDE MRT STATION,0.772761529325312,1,Boon Lay Shopping Centre,0.505663510393962,1,640503,0.20827075046271834,5,0.2764146738172605,2,1.0411561779440075,0,649295,0.3803878549742078,4,4,16.353683474591797
540 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.9397651067865662,1,Boon Lay Shopping Centre,0.5718458612086503,1,640544,0.20437612179662443,4,0.3608513500201085,2,1.210246832914078,0,649295,0.5489063182780454,4,4,16.48338113967011
41 KIM CHENG ST,TIONG BAHRU MRT STATION,0.5350466291586802,2,Tiong Bahru Plaza,0.5454755681241676,2,169252,0.2545498880871698,11,0.09532372376639385,5,0.20194747601710358,5,169485,0.6298081936258609,1,6,2.458596335221824
870A TAMPINES ST 86,TAMPINES MRT STATION,1.2600225879270783,0,Our Tampines Hub,1.017157564292628,0,523872,0.0961799522925992,6,0.9213552941844089,1,1.4592632556203764,0,529067,0.4256043735551079,2,4,11.276855792020253
621 SENJA RD,JELAPANG LRT STATION,0.20048275492570003,7,Greenridge Shopping Centre,0.3816168969052509,5,670628,0.3106598968765051,9,0.21504782187698385,1,1.2826988818921965,0,677742,0.36689006771225113,3,7,14.280571863499167
548 CHOA CHU KANG ST 52,YEW TEE MRT STATION,0.7638338095281038,3,Limbang Shopping Centre,0.22692659102094687,4,680533,0.1949299915832842,4,2.259429454168074,0,0.8620827715475298,1,689285,0.20229889490044042,2,6,16.521473778630455
298 YISHUN ST 20,YISHUN MRT STATION,0.7032455969540633,1,Northpoint City,0.6795061664980935,1,760293,0.2840419198498833,8,0.8717766827876446,1,0.20095886865833523,2,768679,0.23172186482979923,4,5,15.886403121995272
113C MCNAIR RD,BOON KENG MRT STATION,0.2224973126928362,2,City Square Mall,1.1246174102522184,0,321108,0.1333771735362315,9,0.3511370159458394,3,0.6932456777335875,1,327829,0.31610800251457716,2,5,3.203122714973242
779 PASIR RIS ST 71,PASIR RIS MRT STATION,1.2475093960789663,0,Elias Mall,0.6735248468427399,1,510776,0.12288446543698577,4,1.5005448471242375,0,0.38894180641068177,2,518798,0.39412298885873054,3,2,13.097113513007514
166 STIRLING RD,QUEENSTOWN MRT STATION,0.6049127476965208,1,Queensway Shopping Centre,0.35946372719401093,3,140170,0.08753316332494668,5,0.2871872472599037,4,1.1599200664244413,0,149303,0.7944754026850231,1,3,5.533244657258795
133 BISHAN ST 12,BISHAN MRT STATION,0.7064849970830859,3,Junction 8,0.6449841611460745,2,570510,0.44061777165998567,6,0.6483588855591536,2,0.8235218919269656,2,579806,0.25372897892855883,3,9,5.7853136191587895
749 JURONG WEST ST 73,PIONEER MRT STATION,1.1614596783094753,0,Gek Poh Shopping Centre,0.08392789193829542,2,640763,0.07906828821055735,3,0.7562957469830176,1,0.5268383749816737,2,649188,0.2694498972739329,4,5,18.177412353578802
151 PETIR RD,PETIR LRT STATION,0.08956030633227566,9,Bukit Panjang Plaza,0.36876217971011677,5,677743,0.36023378903496667,9,0.705124563899894,1,0.6544969407319942,5,679002,0.46811244196121127,3,5,13.32361201566585
786E WOODLANDS DR 60,ADMIRALTY MRT STATION,0.7199243791740607,1,Woodlands Mart,0.31415150011862064,2,730780,0.14980374941580243,11,0.7908714723094433,1,2.0841890791537434,0,737803,0.14772149225399692,4,7,17.958654806364777
308 SERANGOON AVE 2,LORONG CHUAN MRT STATION,0.34859587702621925,3,NEX,0.7987174734075466,1,550253,0.5437896674073672,4,0.9971955903738335,1,0.29250006857701427,10,558979,0.4206499248766731,4,4,6.924245470054672
306 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.387407066689033,1,Eastpoint Mall,1.173742722943731,0,524201,0.26426596580796996,7,1.488667287529829,0,0.9052634340846379,2,529392,0.5545189663832237,5,5,13.313789413878457
336 JURONG EAST AVE 1,CHINESE GARDEN MRT STATION,0.8999987162626555,1,West Mall,1.9773293997506458,0,600345,0.5424144969314507,3,0.564082472011145,1,1.587196953606065,0,609476,0.286860284189916,2,4,14.83415547469808
536 JELAPANG RD,SENJA LRT STATION,0.22837666052856653,8,Greenridge Shopping Centre,0.30361145296944925,5,671524,0.30361145296944925,9,0.42488911570099713,1,1.1731920705761885,0,677742,0.4000525757078294,4,6,14.067082589936598
260A ANG MO KIO ST 21,MAYFLOWER MRT STATION,0.5401751807204407,2,Broadway Plaza,1.3473480960899584,0,560260,0.05810729213900244,6,0.6310878862103798,4,0.2723966663069989,9,569405,0.4632328072149481,4,3,8.65151819255143
104 BEDOK RESERVOIR RD,KAKI BUKIT MRT STATION,0.6539133093819288,2,Singpost Centre,2.020318040919325,0,410110,0.626926212157284,4,0.6310671583329883,1,0.575119821746013,3,479239,0.23742418345497576,3,3,7.579963467441467
126A KIM TIAN RD,TIONG BAHRU MRT STATION,0.4604728177624322,1,Tiong Bahru Plaza,0.4846793502903614,1,169252,0.2172108842873766,10,0.40230508857520514,5,0.12232686833422217,3,169485,0.4219705580110906,2,5,2.753096132714442
61 JLN TENTERAM,BOON KENG MRT STATION,1.0526002611251764,0,HDB Hub,1.105296237253364,0,321017,0.25069053743768205,10,0.6186938396784698,4,1.0287017548952266,0,327829,0.6868198751483767,3,6,3.899789825423498
469B SENGKANG WEST WAY,THANGGAM LRT STATION,0.2809553063344852,4,The Seletar Mall,0.5147216834199159,1,790473,0.4958288772956964,6,0.4764354980114382,1,0.553494866685813,3,797538,0.3174989710356476,3,3,11.71015520356564
220B BEDOK CTRL,BEDOK MRT STATION,0.515795128429341,1,Djitsun Mall,0.5382019231528237,3,460212,0.3057209760436473,9,0.21540557580689737,5,0.9311178292014963,3,469317,0.41197070424498966,4,4,9.834833918235926
153 GANGSA RD,PETIR LRT STATION,0.3336160623952935,8,Hillion Mall,0.4847458642190377,3,678278,0.4847458642190377,6,0.8284177323687422,1,0.4236569968703035,7,679676,0.463336822897037,3,5,13.21125198387993
125 BEDOK NTH RD,TANAH MERAH MRT STATION,0.8211202909490529,1,Bedok Point,0.9814672102416261,1,460115,0.38106739917875265,7,0.5608868540273514,3,0.7024885581219976,4,469317,0.5574792951768117,5,3,10.4663616544096
478 SEGAR RD,SEGAR LRT STATION,0.41143663490012794,3,Fajar Shopping Centre,0.6445649181528574,2,670547,0.3939678966595363,4,1.3198003053705671,0,1.8070132725779302,0,679944,0.622944292378804,3,3,13.82635343460368
153 SERANGOON NTH AVE 1,KOVAN MRT STATION,1.782435502656441,0,myVillage At Serangoon Garden,0.9589612928849175,1,552152,0.08224208456277926,5,0.9015781965259957,2,0.7220013768142476,3,555855,0.4222123893876513,1,6,8.787557796217481
203A COMPASSVALE RD,RANGGUNG LRT STATION,0.31596500082572104,6,Compass One,0.6185801913659831,2,540279,0.26988782244700976,7,0.561693577921329,1,1.0893704045141073,0,544974,0.44366232846015574,8,8,11.392741699695263
316 HOUGANG AVE 7,HOUGANG MRT STATION,0.8559587748804026,1,Hougang Mall,0.8973823977760391,1,530309,0.22915800771013048,4,1.3681643676033943,0,0.6738699331885303,3,536451,0.3701910387035161,2,6,9.376863507860048
11 TECK WHYE LANE,PHOENIX LRT STATION,0.3660170469043491,6,Teck Whye Shopping Centre,0.2784047988637522,3,680018,0.19029362661062502,7,1.0733186010007105,0,0.49717300935871567,2,688261,0.47064445095491775,3,8,14.435557076095701
763 WOODLANDS AVE 6,ADMIRALTY MRT STATION,0.7707019534113806,1,Woodlands Mart,0.24244454761649437,4,730768,0.24206338877614242,12,0.8000567709613415,1,1.554369950275674,0,738908,0.20972674764873417,4,6,17.951833367985156
191 BISHAN ST 13,BISHAN MRT STATION,0.2613308879517236,2,Junction 8,0.2906101074261629,2,570512,0.1944384496240642,3,1.1858076039932695,0,0.6038299319357127,3,579793,0.42512315062410294,3,9,6.346695606772206
86 TELOK BLANGAH HTS,TELOK BLANGAH MRT STATION,0.6777582537609866,2,Alexandra Retail Centre,0.8438306545222175,1,100091,0.18244307814147567,5,0.321414860521961,2,0.3230613789602703,4,109100,0.07619628954676588,1,2,5.16901260177976
301 JURONG EAST ST 32,CHINESE GARDEN MRT STATION,0.3705214689690853,1,JCube,1.2948831678460329,0,600249,0.44922840287452265,5,0.2622991380716964,2,1.0060745735495427,0,609476,0.5517477943248486,4,3,14.136165930178056
495B TAMPINES ST 43,TAMPINES EAST MRT STATION,0.8106329880814506,1,White Sands,1.088342255494499,0,520475,0.33411564903050406,4,1.1820144486293795,0,0.32097968842287666,3,529565,0.37870933016927444,2,10,13.46724039125424
484 JURONG WEST AVE 1,LAKESIDE MRT STATION,0.7408759028638945,2,Boon Lay Shopping Centre,1.5637491744792433,0,640498,0.22861039005982886,5,0.6637097746063069,2,1.2478910067957698,0,649332,0.5541619862236075,3,5,15.252963516809995
220 HOUGANG ST 21,KOVAN MRT STATION,0.36374836986308784,1,Heartland Mall,0.29737920298473114,2,530202,0.09129436824373055,7,0.2916810818011974,2,0.15843760184599107,6,538882,0.6455468479573828,2,6,7.926013472301324
133 CLARENCE LANE,REDHILL MRT STATION,0.3917645953452258,1,Anchorpoint,1.0689602343310518,0,158736,0.32480538786354307,7,0.6489321168332622,4,1.1703372240395262,0,158901,0.7505565045002225,2,4,4.165079733284886
404 YISHUN AVE 6,YISHUN MRT STATION,1.4962068523898693,0,Wisteria Mall,1.2226017636131576,0,760418,0.21050664140536526,5,0.4151015363678373,1,0.6620484657347183,2,768960,0.10018046030241208,2,7,14.760178472739451
620 BEDOK RESERVOIR RD,BEDOK NORTH MRT STATION,0.052568214403639554,1,Djitsun Mall,1.6005855948850034,0,470631,0.34380750562978124,6,0.42779234230119745,2,0.35138604921948696,3,479226,0.41030770252126,2,7,8.61321225420995
448 BT PANJANG RING RD,FAJAR LRT STATION,0.1680569226417435,6,Fajar Shopping Centre,0.12346060973488487,3,670446,0.11486281173209245,7,0.6755601798858178,1,1.158699407465785,0,679944,0.17325322041603033,4,3,13.392834473871474
307 SHUNFU RD,MARYMOUNT MRT STATION,0.2089628519664061,2,Thomson Plaza,0.9889582736126324,1,574424,0.3380057305682003,3,0.25723327356807646,1,0.24471981219440953,10,579767,0.8255137008477409,1,7,6.508742270378051
7 TEBAN GDNS RD,JURONG EAST MRT STATION,1.2590266078725938,0,Jem,1.2611242886028693,0,600037,0.23087770018358922,2,0.18785091784301639,1,0.6966309683556441,1,128104,1.682659250652438,0,3,12.414697299188385
386 YISHUN RING RD,YISHUN MRT STATION,1.2773525781509565,0,Northpoint City,1.1930608547835784,0,760461,0.3945330318662714,6,0.47810694458184577,1,0.666070522972349,2,768960,0.27115851345149183,2,7,15.032360287522168
265A PUNGGOL WAY,SOO TECK LRT STATION,0.18137901630321135,6,Waterway Point,0.38795405571059677,1,820261,0.21237595020570355,9,0.733364712881373,1,0.8987456155144646,1,828728,0.19631823979208496,4,11,13.48334913203117
656D JURONG WEST ST 61,PIONEER MRT STATION,0.3572698625288791,2,Pioneer Mall,0.7434964909090722,2,628088,0.3850597009837669,5,0.6896779699126372,1,0.8007474548903404,2,648200,0.09961371493479568,2,7,17.57393499778839
109D EDGEDALE PLAINS,MERIDIAN LRT STATION,0.15301783181902423,9,Punggol Plaza,0.4874667392049898,3,820108,0.10711690273699509,7,1.4706416033057046,0,0.7138747420101427,1,828867,0.08132320524104743,5,8,12.968143104500287
618 WOODLANDS AVE 4,WOODLANDS SOUTH MRT STATION,0.7704637393177122,2,888 Plaza,0.41249647177059856,3,730573,0.34937109987230547,7,0.829049030540964,1,1.963911207522417,0,738240,0.158976426970809,4,6,16.712769852863126
829 WOODLANDS ST 83,WOODLANDS MRT STATION,0.45665481333872643,2,Woodlands North Plaza,0.3635743686506618,4,730883,0.37562968655705875,5,1.1631065970670753,0,1.0494992219849846,0,738525,0.35433582024928273,6,6,17.579905063552037
510 JURONG WEST ST 52,LAKESIDE MRT STATION,0.4905456460593865,1,Boon Lay Shopping Centre,0.8532410913108874,1,640503,0.2798208059201443,6,0.19250673181407313,2,0.944622922154623,1,649295,0.2466671367058284,3,3,15.940252613893502
319 HOUGANG AVE 5,HOUGANG MRT STATION,0.7764651856569524,1,Hougang Mall,0.8124220335630247,1,530309,0.17165394540799067,4,1.3914468808991527,0,0.5986304907136377,3,536451,0.30924487702742115,2,6,9.436332101910867
331 TAMPINES ST 32,TAMPINES EAST MRT STATION,0.6570119417021559,1,Eastpoint Mall,1.397686720886992,0,529286,0.11505184740314686,4,1.8914775644113908,0,0.777994060888204,4,529258,0.2228883610075154,2,7,13.717261873464288
7 YUNG KUANG RD,LAKESIDE MRT STATION,1.4766567174074123,0,Taman Jurong Shopping Centre,0.5115760382364294,1,610063,0.1345813146260602,3,0.4275632684663735,1,1.0488610484043106,0,618310,0.9672882503765857,1,4,14.944385838607646
468 JURONG WEST ST 41,LAKESIDE MRT STATION,0.47504078418735024,1,Boon Lay Shopping Centre,0.9286807352843913,1,640503,0.3475325425742542,6,0.2578967281289605,2,0.9585908934407144,1,649332,0.21869438780760211,2,4,15.867765147817275
564 PASIR RIS ST 51,PASIR RIS MRT STATION,0.5017914669011005,1,White Sands,0.43863424556920144,1,514527,0.24971046803170835,4,0.5793134410241411,1,0.4546135142390136,2,518866,0.8846644421036681,3,7,13.706157615282587
475C UPP SERANGOON CRES,HOUGANG MRT STATION,0.953825729474425,2,Hougang Mall,0.7548437571486951,1,530476,0.4806052809907447,4,1.159030249450524,0,0.24220331479056895,1,534793,0.3425703399401503,3,7,10.52890946583287
848 SIMS AVE,EUNOS MRT STATION,0.3478294464745938,2,Singpost Centre,0.7538724670920555,4,419728,0.12475471033952502,10,0.361342724466328,4,0.31091956962483497,2,427072,0.6047932550154086,2,8,6.108675005496904
204 PETIR RD,PENDING LRT STATION,0.5112321251002309,2,Fajar Shopping Centre,1.2693691048699791,0,670205,0.10261176229848783,3,0.5532503381717455,1,0.32617751374470105,6,679676,0.6012836628081742,2,3,12.334541558232791
